Código;Descripción;Precio;Subrubro;Stock;Marca;Rubro
BA062 10;COJINETES BANCADA 0,25 CHEVROLET 400 CHEVY C10;$ 40323,50;JUEGO COJINETES BANCADA;3;MPSI;COJINETES
BA068 10;COJINETES BANCADA 0,25 CHEVROLET ASTRA MONZA 1.8 2.0 8V;$ 31803,90;JUEGO COJINETES BANCADA;11;MPSI;COJINETES
BA371 10;COJINETES BANCADA 0,25 CHEVROLET CORSA 1.4 1.6 FIAT PALIO 1.8;$ 26359,01;JUEGO COJINETES BANCADA;23;MPSI;COJINETES
BA372 10;COJINETES BANCADA 0,25 CHEVROLET CORSA CON AXIAL +0,40MM;$ 31152,18;JUEGO COJINETES BANCADA;-3;MPSI;COJINETES
BA810 10;COJINETES BANCADA 0,25 CHEVROLET CORSA MERIVA 1.7 DIESEL;$ 18546,07;JUEGO COJINETES BANCADA;7;MPSI;COJINETES
BA055915 10;COJINETES BANCADA 0,25 CHEVROLET CRUZE TRACKER 1.8 16V Z18XE 6 N18XFF;$ 28638,41;JUEGO COJINETES BANCADA;3;MPSI;COJINETES
BA055928 10;COJINETES BANCADA 0,25 CHEVROLET CRUZE X12XE 1.4 TURBO;$ 31096,32;JUEGO COJINETES BANCADA;3;MPSI;COJINETES
BA055420 10;COJINETES BANCADA 0,25 CHEVROLET S10 DURAMAX 2,8 16V;$ 44465,87;JUEGO COJINETES BANCADA;3;MPSI;COJINETES
BA055919 10;COJINETES BANCADA 0,25 CHEVROLET SONIC SPIN TRACKER N18X 1.8/2.2 CC.;$ 31077,70;JUEGO COJINETES BANCADA;4;MPSI;COJINETES
BA583 10;COJINETES BANCADA 0,25 DAEWOO TICO MATIZ MOTOR 3 CILINDROS F8CB F8CV;$ 14654,37;JUEGO COJINETES BANCADA;3;MPSI;COJINETES
BA082 10;COJINETES BANCADA 0,25 DODGE 1500;$ 25808,08;JUEGO COJINETES BANCADA;3;MPSI;COJINETES
BA083 10;COJINETES BANCADA 0,25 DODGE 1800;$ 25621,88;JUEGO COJINETES BANCADA;3;MPSI;COJINETES
BA080 10;COJINETES BANCADA 0,25 DODGE VALIANT;$ 45192,07;JUEGO COJINETES BANCADA;2;MPSI;COJINETES
BA145405 10;COJINETES BANCADA 0,25 DUCATO DAILY BOXER JUMPER 2.3 MULTIJET;$ 39065,91;JUEGO COJINETES BANCADA;5;MPSI;COJINETES
BA136 10;COJINETES BANCADA 0,25 FIAT 147 DUNA 1300 DIESEL;$ 17583,69;JUEGO COJINETES BANCADA;1;MPSI;COJINETES
BA133 10;COJINETES BANCADA 0,25 FIAT 600 S 133;$ 13090,25;JUEGO COJINETES BANCADA;3;MPSI;COJINETES
BA135358 10;COJINETES BANCADA 0,25 FIAT ARGO CRONOS 1.3 FIREFLY 8V;$ 20277,78;JUEGO COJINETES BANCADA;5;MPSI;COJINETES
BA135 10;COJINETES BANCADA 0,25 FIAT DUNA DUCATO 1.7 1.9 DIESEL;$ 19699,02;JUEGO COJINETES BANCADA;8;MPSI;COJINETES
BA139 10;COJINETES BANCADA 0,25 FIAT DUNA UNO 147 MOTOR TIPO 1.4 1.6;$ 18211,68;JUEGO COJINETES BANCADA;22;MPSI;COJINETES
BA172 10;COJINETES BANCADA 0,25 FIAT PALIO SIENA ETORQ 1.6 16V;$ 24672,23;JUEGO COJINETES BANCADA;0;MPSI;COJINETES
BA156 10;COJINETES BANCADA 0,25 FIAT PALIO SIENA FIRE 1.3 1.4 8V Y 16V;$ 21467,31;JUEGO COJINETES BANCADA;13;MPSI;COJINETES
BA135378 10;COJINETES BANCADA 0,25 FIAT TORO MULTIJET 2.0 16 V 170 CV DIESEL;$ 7820,63;JUEGO COJINETES BANCADA;0;MPSI;COJINETES
BA199 10;COJINETES BANCADA 0,25 FORD FALCON F100 3.0 3.6;$ 41910,00;JUEGO COJINETES BANCADA;4;MPSI;COJINETES
BA775 10;COJINETES BANCADA 0,25 FORD FIESTA 1.3 ENDURA VARILLERO;$ 18327,36;JUEGO COJINETES BANCADA;0;MPSI;COJINETES
BA679 10;COJINETES BANCADA 0,25 FORD FIESTA 1.4 TDCI PEUGEOT 307 1.6 HDI;$ 19086,06;JUEGO COJINETES BANCADA;14;MPSI;COJINETES
BA776 10;COJINETES BANCADA 0,25 FORD FIESTA COURIER FOCUS 1.8 DIESEL;$ 20343,54;JUEGO COJINETES BANCADA;0;MPSI;COJINETES
BA771 10;COJINETES BANCADA 0,25 FORD FOCUS FIESTA SIGMA 1.6 16V;$ 26646,01;JUEGO COJINETES BANCADA;2;MPSI;COJINETES
BA777 10;COJINETES BANCADA 0,25 FORD FOCUS FIESTA ZETEC 1.6 1.8 2.0 16V;$ 29103,92;JUEGO COJINETES BANCADA;7;MPSI;COJINETES
BA165647 10;COJINETES BANCADA 0,25 FORD FOCUS MONDEO DURATEC 2.0 16V;$ 42455,36;JUEGO COJINETES BANCADA;7;MPSI;COJINETES
BA165198 10;COJINETES BANCADA 0,25 FORD RANGER 2.2 PUMA TDCI 125HP;$ 35881,80;JUEGO COJINETES BANCADA;1;MPSI;COJINETES
BA404 10;COJINETES BANCADA 0,25 FORD RANGER 2.8 3.0 POWER STROKE;$ 30183,91;JUEGO COJINETES BANCADA;8;MPSI;COJINETES
BA166200 10;COJINETES BANCADA 0,25 FORD RANGER 3.2 PUMA TDCI 200HP 5 CIL;$ 38954,19;JUEGO COJINETES BANCADA;10;MPSI;COJINETES
BA203 10;COJINETES BANCADA 0,25 FORD SIERRA 1600;$ 24057,75;JUEGO COJINETES BANCADA;1;MPSI;COJINETES
BA201 10;COJINETES BANCADA 0,25 FORD TAUNUS 2.0 2.3;$ 44894,15;JUEGO COJINETES BANCADA;3;MPSI;COJINETES
BA774 10;COJINETES BANCADA 0,25 FORD TRANSIT 2,5 DIESEL 2401E;$ 30314,26;JUEGO COJINETES BANCADA;0;MPSI;COJINETES
BA165211 10;COJINETES BANCADA 0,25 FORD TRANSIT 2.4 MONDEO 2.2 TDCI;$ 33125,96;JUEGO COJINETES BANCADA;4;MPSI;COJINETES
BA538 10;COJINETES BANCADA 0,25 HONDA 1600 MOTOR D16A1 D16A6 D16Y7 D16Y8;$ 22195,70;JUEGO COJINETES BANCADA;2;MPSI;COJINETES
BA235 10;COJINETES BANCADA 0,25 IKA CONTINENTAL;$ 47594,13;JUEGO COJINETES BANCADA;0;MPSI;COJINETES
BA885 10;COJINETES BANCADA 0,25 IVECO DAILY 2.5 2.8;$ 78349,88;JUEGO COJINETES BANCADA;7;MPSI;COJINETES
BA844 10;COJINETES BANCADA 0,25 MAXION 2.5 SPRINTER FORD F100 CHEVROLET S10;$ 27003,52;JUEGO COJINETES BANCADA;8;MPSI;COJINETES
BA556 10;COJINETES BANCADA 0,25 MERCEDES SPRINTER OM611;$ 22679,83;JUEGO COJINETES BANCADA;7;MPSI;COJINETES
BA0465 10;COJINETES BANCADA 0,25 MM RENAULT LAGUNA 2,0 16V MOTOR N7Q;$ 90278,72;JUEGO COJINETES BANCADA;1;MPSI;COJINETES
BA388 10;COJINETES BANCADA 0,25 PERKINS 6-305;$ 42984,19;JUEGO COJINETES BANCADA;5;MPSI;COJINETES
BA392 10;COJINETES BANCADA 0,25 PERKINS 6-354 FASE 2;$ 58122,03;JUEGO COJINETES BANCADA;3;MPSI;COJINETES
BA365035 10;COJINETES BANCADA 0,25 PEUGEOT CITROEN 1.6 16V TURBO THP;$ 18006,07;JUEGO COJINETES BANCADA;5;MPSI;COJINETES
BA241 10;COJINETES BANCADA 0,25 RENAULT 18 FUEGO TRAFIC 2.0;$ 23764,42;JUEGO COJINETES BANCADA;15;MPSI;COJINETES
BA247 10;COJINETES BANCADA 0,25 RENAULT 19 CLIO 1.9 DIESEL F8Q  CON TRABA;$ 18062,95;JUEGO COJINETES BANCADA;9;MPSI;COJINETES
BA244 10;COJINETES BANCADA 0,25 RENAULT 19 KANGOO 1.9 DIESEL F8Q  SIN TRABA;$ 17782,00;JUEGO COJINETES BANCADA;13;MPSI;COJINETES
BA240 10;COJINETES BANCADA 0,25 RENAULT 9 11 12 18 19 CLIO 1.3 1.4 1.6 8V;$ 18690,93;JUEGO COJINETES BANCADA;28;MPSI;COJINETES
BA385101 10;COJINETES BANCADA 0,25 RENAULT CAPTUR NISSAN VERSA 1.6 H4M CADENERO;$ 15957,81;JUEGO COJINETES BANCADA;7;MPSI;COJINETES
BA872 10;COJINETES BANCADA 0,25 RENAULT CLIO TWINGO 1.2  D4F D7F SIN TRABA;$ 22195,70;JUEGO COJINETES BANCADA;9;MPSI;COJINETES
BA871 10;COJINETES BANCADA 0,25 RENAULT CLIO TWINGO 1.2  D7F CON TRABA;$ 24057,75;JUEGO COJINETES BANCADA;6;MPSI;COJINETES
BA873 10;COJINETES BANCADA 0,25 RENAULT KANGOO LOGAN 1.6 16V K4M 1.5 K9K;$ 16674,76;JUEGO COJINETES BANCADA;1;MPSI;COJINETES
BA384069 10;COJINETES BANCADA 0,25 RENAULT KWID 1.0 3 CILINDROS;$ 12010,25;JUEGO COJINETES BANCADA;10;MPSI;COJINETES
BA874 10;COJINETES BANCADA 0,25 RENAULT MASTER 2.5 MOTOR G9U;$ 23163,96;JUEGO COJINETES BANCADA;2;MPSI;COJINETES
BA445332 10;COJINETES BANCADA 0,25 TOYOTA COROLLA YARIS 1.8 16V MOTOR 2ZR-FE;$ 18359,86;JUEGO COJINETES BANCADA;2;MPSI;COJINETES
BA445107 10;COJINETES BANCADA 0,25 TOYOTA ETIOS 1.5;$ 17168,15;JUEGO COJINETES BANCADA;4;MPSI;COJINETES
BA749 10;COJINETES BANCADA 0,25 TOYOTA HILUX 2.8 L DIESEL MOTOR 3L;$ 28452,20;JUEGO COJINETES BANCADA;0;MPSI;COJINETES
BA837 10;COJINETES BANCADA 0,25 TOYOTA HILUX 3.0 MOTOR D4D 1KD;$ 33070,10;JUEGO COJINETES BANCADA;3;MPSI;COJINETES
BA628 10;COJINETES BANCADA 0,25 VW FOX SURAN GOL TREND GOLF IVI 1.6 8V;$ 23052,24;JUEGO COJINETES BANCADA;18;MPSI;COJINETES
BA479 10;COJINETES BANCADA 0,25 VW GOL POLO SAVEIRO MOTOR AUDI 1.6 8V;$ 20459,22;JUEGO COJINETES BANCADA;28;MPSI;COJINETES
BA480 10;COJINETES BANCADA 0,25 VW GOL POLO SAVEIRO MOTOR AUDI 1.6 8V CON AXIAL;$ 31803,90;JUEGO COJINETES BANCADA;10;MPSI;COJINETES
BA464108 10;COJINETES BANCADA 0,25 VW UP 1.0 3 CILINDROS;$ 16628,15;JUEGO COJINETES BANCADA;4;MPSI;COJINETES
BA735 10;COJINETES BANCADA 0,30 PEUGEOT 205 206 1.4 TU3;$ 16294,66;JUEGO COJINETES BANCADA;0;MPSI;COJINETES
BA734 10;COJINETES BANCADA 0,30 PEUGEOT 306 405 PARTNER 1.9 XUD9 XUDT9;$ 20029,54;JUEGO COJINETES BANCADA;9;MPSI;COJINETES
BA732 10;COJINETES BANCADA 0,30 PEUGEOT 307 406 2.0 EW10J4 XU7 2 AGUJ;$ 22381,90;JUEGO COJINETES BANCADA;8;MPSI;COJINETES
BA417 10;COJINETES BANCADA 0,30 PEUGEOT 307 406 MOTOR 2.0 EW10J4 XU7;$ 22754,31;JUEGO COJINETES BANCADA;4;MPSI;COJINETES
BA678 10;COJINETES BANCADA 0,30 PEUGEOT 307 CITROEN C4 1.6 16V TU5JP4;$ 18304,00;JUEGO COJINETES BANCADA;2;MPSI;COJINETES
BA411 10;COJINETES BANCADA 0,30 PEUGEOT 404 1600  FM 4432M;$ 49903,07;JUEGO COJINETES BANCADA;0;MPSI;COJINETES
BA419 10;COJINETES BANCADA 0,30 PEUGEOT 404 504 1.6 1.8 2.0;$ 26292,22;JUEGO COJINETES BANCADA;2;MPSI;COJINETES
BA413 10;COJINETES BANCADA 0,30 PEUGEOT 404 504 DIESEL XD 4.88;$ 24839,81;JUEGO COJINETES BANCADA;2;MPSI;COJINETES
BA415 10;COJINETES BANCADA 0,30 PEUGEOT 504 505 DIESEL XD2 XD3;$ 29048,06;JUEGO COJINETES BANCADA;8;MPSI;COJINETES
BA733 10;COJINETES BANCADA 0,30 PEUGEOT BOXER 2,5 DJ5;$ 40387,97;JUEGO COJINETES BANCADA;4;MPSI;COJINETES
BA629 20;COJINETES BANCADA 0,50 AMAROK 2.0 TDI;$ 31432,50;JUEGO COJINETES BANCADA;7;MPSI;COJINETES
BA045481 20;COJINETES BANCADA 0,50 CHERY SQR484F/SQR481FC;$ 28675,65;JUEGO COJINETES BANCADA;2;MPSI;COJINETES
BA062 20;COJINETES BANCADA 0,50 CHEVROLET 400 CHEVY C10;$ 40323,50;JUEGO COJINETES BANCADA;5;MPSI;COJINETES
BA068 20;COJINETES BANCADA 0,50 CHEVROLET ASTRA MONZA 1.8 2.0 8V;$ 31803,90;JUEGO COJINETES BANCADA;11;MPSI;COJINETES
BA371 20;COJINETES BANCADA 0,50 CHEVROLET CORSA 1.4 1.6 FIAT PALIO 1.8;$ 26359,01;JUEGO COJINETES BANCADA;3;MPSI;COJINETES
BA372 20;COJINETES BANCADA 0,50 CHEVROLET CORSA CON AXIAL +0,40MM;$ 31152,18;JUEGO COJINETES BANCADA;-1;MPSI;COJINETES
BA810 20;COJINETES BANCADA 0,50 CHEVROLET CORSA MERIVA 1.7 DIESEL;$ 18546,07;JUEGO COJINETES BANCADA;4;MPSI;COJINETES
BA055915 20;COJINETES BANCADA 0,50 CHEVROLET CRUZE TRACKER 1.8 16V Z18XE 6 N18XFF;$ 28638,41;JUEGO COJINETES BANCADA;2;MPSI;COJINETES
BA055928 20;COJINETES BANCADA 0,50 CHEVROLET CRUZE X12XE 1.4 TURBO;$ 31096,32;JUEGO COJINETES BANCADA;3;MPSI;COJINETES
BA055420 20;COJINETES BANCADA 0,50 CHEVROLET S10 DURAMAX 2,8 16V;$ 44465,87;JUEGO COJINETES BANCADA;5;MPSI;COJINETES
BA055919 20;COJINETES BANCADA 0,50 CHEVROLET SONIC SPIN TRACKER N18X 1.8/2.2 CC.;$ 31077,70;JUEGO COJINETES BANCADA;4;MPSI;COJINETES
BA583 20;COJINETES BANCADA 0,50 DAEWOO TICO MATIZ MOTOR 3 CILINDROS F8CB F8CV;$ 14654,37;JUEGO COJINETES BANCADA;2;MPSI;COJINETES
BA082 20;COJINETES BANCADA 0,50 DODGE 1500;$ 25808,08;JUEGO COJINETES BANCADA;2;MPSI;COJINETES
BA083 20;COJINETES BANCADA 0,50 DODGE 1800;$ 25621,88;JUEGO COJINETES BANCADA;5;MPSI;COJINETES
BA080 20;COJINETES BANCADA 0,50 DODGE VALIANT;$ 45192,07;JUEGO COJINETES BANCADA;1;MPSI;COJINETES
BA145405 20;COJINETES BANCADA 0,50 DUCATO DAILY BOXER JUMPER 2.3 MULTIJET;$ 39065,91;JUEGO COJINETES BANCADA;3;MPSI;COJINETES
BA136 20;COJINETES BANCADA 0,50 FIAT 147 DUNA 1300 DIESEL;$ 17583,69;JUEGO COJINETES BANCADA;2;MPSI;COJINETES
BA133 20;COJINETES BANCADA 0,50 FIAT 600 S 133;$ 13090,25;JUEGO COJINETES BANCADA;5;MPSI;COJINETES
BA135358 20;COJINETES BANCADA 0,50 FIAT ARGO CRONOS 1.3 FIREFLY 8V;$ 20277,78;JUEGO COJINETES BANCADA;5;MPSI;COJINETES
BA135 20;COJINETES BANCADA 0,50 FIAT DUNA DUCATO 1.7 1.9 DIESEL;$ 19699,02;JUEGO COJINETES BANCADA;7;MPSI;COJINETES
BA139 20;COJINETES BANCADA 0,50 FIAT DUNA UNO 147 MOTOR TIPO 1.4 1.6;$ 18211,68;JUEGO COJINETES BANCADA;16;MPSI;COJINETES
BA172 20;COJINETES BANCADA 0,50 FIAT PALIO SIENA ETORQ 1.6 16V;$ 24672,23;JUEGO COJINETES BANCADA;3;MPSI;COJINETES
BA156 20;COJINETES BANCADA 0,50 FIAT PALIO SIENA FIRE 1.3 1.4 8V Y 16V;$ 21467,31;JUEGO COJINETES BANCADA;15;MPSI;COJINETES
BA135378 20;COJINETES BANCADA 0,50 FIAT TORO MULTIJET 2.0 16 V 170 CV DIESEL;$ 7820,63;JUEGO COJINETES BANCADA;0;MPSI;COJINETES
BA199 20;COJINETES BANCADA 0,50 FORD FALCON F100 3.0 3.6;$ 41910,00;JUEGO COJINETES BANCADA;3;MPSI;COJINETES
BA775 20;COJINETES BANCADA 0,50 FORD FIESTA 1.3 ENDURA VARILLERO;$ 18327,36;JUEGO COJINETES BANCADA;2;MPSI;COJINETES
BA679 20;COJINETES BANCADA 0,50 FORD FIESTA 1.4 TDCI PEUGEOT 307 1.6 HDI;$ 19086,06;JUEGO COJINETES BANCADA;7;MPSI;COJINETES
BA776 20;COJINETES BANCADA 0,50 FORD FIESTA COURIER FOCUS 1.8 DIESEL;$ 20343,54;JUEGO COJINETES BANCADA;6;MPSI;COJINETES
BA771 20;COJINETES BANCADA 0,50 FORD FOCUS FIESTA SIGMA 1.6 16V;$ 26646,01;JUEGO COJINETES BANCADA;5;MPSI;COJINETES
BA777 20;COJINETES BANCADA 0,50 FORD FOCUS FIESTA ZETEC 1.6 1.8 2.0 16V;$ 29103,92;JUEGO COJINETES BANCADA;4;MPSI;COJINETES
BA165647 20;COJINETES BANCADA 0,50 FORD FOCUS MONDEO DURATEC 2.0 16V;$ 42455,36;JUEGO COJINETES BANCADA;4;MPSI;COJINETES
BA165198 20;COJINETES BANCADA 0,50 FORD RANGER 2.2 PUMA TDCI 125HP;$ 35881,80;JUEGO COJINETES BANCADA;8;MPSI;COJINETES
BA404 20;COJINETES BANCADA 0,50 FORD RANGER 2.8 3.0 POWER STROKE;$ 30183,91;JUEGO COJINETES BANCADA;5;MPSI;COJINETES
BA166200 20;COJINETES BANCADA 0,50 FORD RANGER 3.2 PUMA TDCI 200HP 5 CIL;$ 38954,19;JUEGO COJINETES BANCADA;6;MPSI;COJINETES
BA203 20;COJINETES BANCADA 0,50 FORD SIERRA 1600;$ 24057,75;JUEGO COJINETES BANCADA;2;MPSI;COJINETES
BA201 20;COJINETES BANCADA 0,50 FORD TAUNUS 2.0 2.3;$ 44894,15;JUEGO COJINETES BANCADA;6;MPSI;COJINETES
BA774 20;COJINETES BANCADA 0,50 FORD TRANSIT 2,5 DIESEL 2401E;$ 30314,26;JUEGO COJINETES BANCADA;0;MPSI;COJINETES
BA165211 20;COJINETES BANCADA 0,50 FORD TRANSIT 2.4 MONDEO 2.2 TDCI;$ 33125,96;JUEGO COJINETES BANCADA;4;MPSI;COJINETES
BA538 20;COJINETES BANCADA 0,50 HONDA 1600 MOTOR D16A1 D16A6 D16Y7 D16Y8;$ 22195,70;JUEGO COJINETES BANCADA;2;MPSI;COJINETES
BA235 20;COJINETES BANCADA 0,50 IKA CONTINENTAL;$ 47594,13;JUEGO COJINETES BANCADA;0;MPSI;COJINETES
BA885 20;COJINETES BANCADA 0,50 IVECO DAILY 2.5 2.8;$ 78349,88;JUEGO COJINETES BANCADA;6;MPSI;COJINETES
BA844 20;COJINETES BANCADA 0,50 MAXION 2.5 SPRINTER FORD F100 CHEVROLET S10;$ 27003,52;JUEGO COJINETES BANCADA;8;MPSI;COJINETES
BA556 20;COJINETES BANCADA 0,50 MERCEDES SPRINTER OM611;$ 22679,83;JUEGO COJINETES BANCADA;8;MPSI;COJINETES
BA388 20;COJINETES BANCADA 0,50 PERKINS 6-305;$ 42984,19;JUEGO COJINETES BANCADA;3;MPSI;COJINETES
BA392 20;COJINETES BANCADA 0,50 PERKINS 6-354 FASE 2;$ 58122,03;JUEGO COJINETES BANCADA;2;MPSI;COJINETES
BA735 20;COJINETES BANCADA 0,50 PEUGEOT 205 206 1.4 TU3;$ 16294,66;JUEGO COJINETES BANCADA;9;MPSI;COJINETES
BA734 20;COJINETES BANCADA 0,50 PEUGEOT 306 405 PARTNER 1.9 XUD9 XUDT9;$ 20029,54;JUEGO COJINETES BANCADA;10;MPSI;COJINETES
BA732 20;COJINETES BANCADA 0,50 PEUGEOT 307 406 2.0 EW10J4 XU7 2 AGUJ;$ 22381,90;JUEGO COJINETES BANCADA;1;MPSI;COJINETES
BA417 20;COJINETES BANCADA 0,50 PEUGEOT 307 406 MOTOR 2.0 EW10J4 XU7;$ 22754,31;JUEGO COJINETES BANCADA;4;MPSI;COJINETES
BA678 20;COJINETES BANCADA 0,50 PEUGEOT 307 CITROEN C4 1.6 16V TU5JP4;$ 18304,00;JUEGO COJINETES BANCADA;9;MPSI;COJINETES
BA411 20;COJINETES BANCADA 0,50 PEUGEOT 404 1600  FM 4432M;$ 49903,07;JUEGO COJINETES BANCADA;1;MPSI;COJINETES
BA419 20;COJINETES BANCADA 0,50 PEUGEOT 404 504 1.6 1.8 2.0;$ 26292,22;JUEGO COJINETES BANCADA;7;MPSI;COJINETES
BA413 20;COJINETES BANCADA 0,50 PEUGEOT 404 504 DIESEL XD 4.88;$ 24839,81;JUEGO COJINETES BANCADA;0;MPSI;COJINETES
BA415 20;COJINETES BANCADA 0,50 PEUGEOT 504 505 DIESEL XD2 XD3;$ 29048,06;JUEGO COJINETES BANCADA;3;MPSI;COJINETES
BA733 20;COJINETES BANCADA 0,50 PEUGEOT BOXER 2,5 DJ5;$ 40387,97;JUEGO COJINETES BANCADA;3;MPSI;COJINETES
BA365035 20;COJINETES BANCADA 0,50 PEUGEOT CITROEN 1.6 16V TURBO THP;$ 18006,07;JUEGO COJINETES BANCADA;4;MPSI;COJINETES
BA241 20;COJINETES BANCADA 0,50 RENAULT 18 FUEGO TRAFIC 2.0;$ 23764,42;JUEGO COJINETES BANCADA;11;MPSI;COJINETES
BA247 20;COJINETES BANCADA 0,50 RENAULT 19 CLIO 1.9 DIESEL F8Q  CON TRABA;$ 18062,95;JUEGO COJINETES BANCADA;5;MPSI;COJINETES
BA244 20;COJINETES BANCADA 0,50 RENAULT 19 KANGOO 1.9 DIESEL F8Q  SIN TRABA;$ 17782,00;JUEGO COJINETES BANCADA;10;MPSI;COJINETES
BA240 20;COJINETES BANCADA 0,50 RENAULT 9 11 12 18 19 CLIO 1.3 1.4 1.6 8V;$ 18690,93;JUEGO COJINETES BANCADA;28;MPSI;COJINETES
BA385101 20;COJINETES BANCADA 0,50 RENAULT CAPTUR NISSAN VERSA 1.6 H4M CADENERO;$ 15957,81;JUEGO COJINETES BANCADA;7;MPSI;COJINETES
BA872 20;COJINETES BANCADA 0,50 RENAULT CLIO TWINGO 1.2  D4F D7F SIN TRABA;$ 22195,70;JUEGO COJINETES BANCADA;8;MPSI;COJINETES
BA871 20;COJINETES BANCADA 0,50 RENAULT CLIO TWINGO 1.2  D7F CON TRABA;$ 24057,75;JUEGO COJINETES BANCADA;8;MPSI;COJINETES
BA873 20;COJINETES BANCADA 0,50 RENAULT KANGOO LOGAN 1.6 16V K4M 1.5 K9K;$ 16674,76;JUEGO COJINETES BANCADA;5;MPSI;COJINETES
BA384069 20;COJINETES BANCADA 0,50 RENAULT KWID 1.0 3 CILINDROS;$ 12010,25;JUEGO COJINETES BANCADA;7;MPSI;COJINETES
BA874 20;COJINETES BANCADA 0,50 RENAULT MASTER 2.5 MOTOR G9U;$ 23163,96;JUEGO COJINETES BANCADA;4;MPSI;COJINETES
BA445332 20;COJINETES BANCADA 0,50 TOYOTA COROLLA YARIS 1.8 16V MOTOR 2ZR-FE;$ 18359,86;JUEGO COJINETES BANCADA;2;MPSI;COJINETES
BA445107 20;COJINETES BANCADA 0,50 TOYOTA ETIOS 1.5;$ 17168,15;JUEGO COJINETES BANCADA;4;MPSI;COJINETES
BA749 20;COJINETES BANCADA 0,50 TOYOTA HILUX 2.8 L DIESEL MOTOR 3L;$ 28452,20;JUEGO COJINETES BANCADA;4;MPSI;COJINETES
BA837 20;COJINETES BANCADA 0,50 TOYOTA HILUX 3.0 MOTOR D4D 1KD;$ 33070,10;JUEGO COJINETES BANCADA;4;MPSI;COJINETES
BA628 20;COJINETES BANCADA 0,50 VW FOX SURAN GOL TREND GOLF IVI 1.6 8V;$ 23052,24;JUEGO COJINETES BANCADA;9;MPSI;COJINETES
BA479 20;COJINETES BANCADA 0,50 VW GOL POLO SAVEIRO MOTOR AUDI 1.6 8V;$ 20459,22;JUEGO COJINETES BANCADA;14;MPSI;COJINETES
BA480 20;COJINETES BANCADA 0,50 VW GOL POLO SAVEIRO MOTOR AUDI 1.6 8V CON AXIAL;$ 31803,90;JUEGO COJINETES BANCADA;9;MPSI;COJINETES
BA464108 20;COJINETES BANCADA 0,50 VW UP 1.0 3 CILINDROS;$ 16628,15;JUEGO COJINETES BANCADA;2;MPSI;COJINETES
BA629 30;COJINETES BANCADA 0,75 AMAROK 2.0 TDI;$ 31432,50;JUEGO COJINETES BANCADA;4;MPSI;COJINETES
BA062 30;COJINETES BANCADA 0,75 CHEVROLET 400 CHEVY C10;$ 40323,50;JUEGO COJINETES BANCADA;4;MPSI;COJINETES
BA068 30;COJINETES BANCADA 0,75 CHEVROLET ASTRA MONZA 1.8 2.0 8V;$ 31803,90;JUEGO COJINETES BANCADA;10;MPSI;COJINETES
BA371 30;COJINETES BANCADA 0,75 CHEVROLET CORSA 1.4 1.6 FIAT PALIO 1.8;$ 26359,01;JUEGO COJINETES BANCADA;6;MPSI;COJINETES
BA372 30;COJINETES BANCADA 0,75 CHEVROLET CORSA CON AXIAL +0,40MM;$ 31152,18;JUEGO COJINETES BANCADA;0;MPSI;COJINETES
BA810 30;COJINETES BANCADA 0,75 CHEVROLET CORSA MERIVA 1.7 DIESEL;$ 18546,07;JUEGO COJINETES BANCADA;5;MPSI;COJINETES
BA082 30;COJINETES BANCADA 0,75 DODGE 1500;$ 25808,08;JUEGO COJINETES BANCADA;2;MPSI;COJINETES
BA083 30;COJINETES BANCADA 0,75 DODGE 1800;$ 25621,88;JUEGO COJINETES BANCADA;2;MPSI;COJINETES
BA080 30;COJINETES BANCADA 0,75 DODGE VALIANT;$ 45192,07;JUEGO COJINETES BANCADA;1;MPSI;COJINETES
BA145405 30;COJINETES BANCADA 0,75 DUCATO DAILY BOXER JUMPER 2.3 MULTIJET;$ 39065,91;JUEGO COJINETES BANCADA;0;MPSI;COJINETES
BA136 30;COJINETES BANCADA 0,75 FIAT 147 DUNA 1300 DIESEL;$ 17583,69;JUEGO COJINETES BANCADA;5;MPSI;COJINETES
BA133 30;COJINETES BANCADA 0,75 FIAT 600 S 133;$ 13090,25;JUEGO COJINETES BANCADA;0;MPSI;COJINETES
BA135 30;COJINETES BANCADA 0,75 FIAT DUNA DUCATO 1.7 1.9 DIESEL;$ 19699,02;JUEGO COJINETES BANCADA;7;MPSI;COJINETES
BA139 30;COJINETES BANCADA 0,75 FIAT DUNA UNO 147 MOTOR TIPO 1.4 1.6;$ 18211,68;JUEGO COJINETES BANCADA;5;MPSI;COJINETES
BA172 30;COJINETES BANCADA 0,75 FIAT PALIO SIENA ETORQ 1.6 16V;$ 24672,23;JUEGO COJINETES BANCADA;10;MPSI;COJINETES
BA156 30;COJINETES BANCADA 0,75 FIAT PALIO SIENA FIRE 1.3 1.4 8V Y 16V;$ 21467,31;JUEGO COJINETES BANCADA;2;MPSI;COJINETES
BA199 30;COJINETES BANCADA 0,75 FORD FALCON F100 3.0 3.6;$ 41910,00;JUEGO COJINETES BANCADA;2;MPSI;COJINETES
BA775 30;COJINETES BANCADA 0,75 FORD FIESTA 1.3 ENDURA VARILLERO;$ 18327,36;JUEGO COJINETES BANCADA;5;MPSI;COJINETES
BA679 30;COJINETES BANCADA 0,75 FORD FIESTA 1.4 TDCI PEUGEOT 307 1.6 HDI;$ 19086,06;JUEGO COJINETES BANCADA;2;MPSI;COJINETES
